time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest
2019-01-18 18:28:48.200,-0.131333333333,1.163,-0.227,-0.6584,-7.317,13.6342,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:48.400,-0.114,1.2545,-0.234,5.0488,2.1098,-20.4634,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:48.600,-0.130333333333,0.981,-0.246,-8.0366,3.256,-9.0488,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:48.800,-0.148,0.9365,-0.187,-20.5852,1.8658,11.7072,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:49.000,-0.092,0.74,-0.162666666667,-7.8416,-4.2194,8.939,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:49.200,-0.104,0.9815,-0.1125,3.6342,-2.317,-0.8658,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:49.400,-0.102666666667,0.911,-0.142666666667,5.9512,-3.5486,1.6098,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:49.600,-0.085,0.774,-0.1635,18.256,-2.256,-9.4148,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:49.800,-0.115666666667,0.888,-0.229666666667,25.1586,-17.0976,-1.5122,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:50.000,-0.152,0.9605,-0.247,-7.9754,-4.3534,7.817,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:50.200,-0.159666666667,1.25066666667,-0.265666666667,2.8658,-3.5854,1.793,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:50.400,-0.1565,1.097,-0.2435,-4.1096,4.3292,-14.9756,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:50.600,-0.150666666667,0.921333333333,-0.213666666667,-8.939,5.805,0.073,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:50.800,-0.1455,0.9115,-0.225,-8.9024,-3.573,15.5608,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:51.000,-0.105333333333,0.985,-0.122333333333,-30.8172,10.4756,28.5366,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:51.200,-0.012,0.651,-0.1385,1.122,-4.1096,4.7196,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:51.400,0.00833333333333,1.03366666667,-0.0656666666667,5.3778,0.3536,-0.0852,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:51.600,-0.0015,0.962,-0.0825,1.5244,0.5976,1.5612,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:51.800,0.00566666666667,0.973666666667,-0.0913333333333,2.6952,-0.622,0.9878,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:52.000,-0.003,0.971,-0.1005,4.744,-1.878,0.4756,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:52.200,0.004,0.968,-0.104333333333,3.256,-2.5612,-0.4392,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:52.400,-0.0105,0.9815,-0.115,3.38425,-2.21025,0.88425,half,A,1,1,0,0,0,0,0
